XSRRCR,XRETH4R,XSEXR,XCPAY1R,NSAMP,NSTRAT,STRATUM,RESPSTAT2
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,2,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,3,507,53548,6,1
1,2,1,2,507,53548,6,1
1,1,1,2,507,53548,6,1
1,1,1,3,507,53548,6,1
1,1,1,2,507,53548,6,1
8,2,1,2,507,53548,6,3
8,2,1,2,507,53548,6,3
8,1,1,3,507,53548,6,3
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,4
1,1,1,3,507,53548,6,4
1,1,1,3,507,53548,6,4
1,1,1,3,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,2,1,2,507,53548,6,4
1,2,1,2,507,53548,6,4
1,2,1,2,507,53548,6,4
1,2,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,4
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,3,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,1,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,2
1,2,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,3,507,53548,6,3
1,1,1,3,507,53548,6,3
1,1,1,3,507,53548,6,3
1,2,1,2,507,53548,6,3
1,2,1,2,507,53548,6,3
1,2,1,2,507,53548,6,3
1,2,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,3,507,53548,6,3
1,1,1,3,507,53548,6,3
1,1,1,3,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,2,507,53548,6,3
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,2,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
1,1,1,4,54,9628,7,1
8,1,1,1,54,9628,7,3
1,1,1,4,54,9628,7,4
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,2,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,2
1,1,1,4,54,9628,7,3
1,1,1,4,54,9628,7,3
1,1,1,4,54,9628,7,3
1,1,1,4,54,9628,7,3
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,2,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,4,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,2,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,4,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,4,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,2,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,4,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,5,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,4,284,45906,8,1
1,1,1,3,284,45906,8,1
5,1,1,3,284,45906,8,1
1,1,1,6,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,2,1,6,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,1
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,4
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,2,1,3,284,45906,8,2
1,2,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,2,1,3,284,45906,8,2
1,2,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,2,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,5,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,4,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,6,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,2,1,6,284,45906,8,2
1,2,1,6,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,2
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,1,1,3,284,45906,8,3
1,2,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,1,1,4,47,4372,9,1
1,2,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,2
1,1,1,4,47,4372,9,3
1,1,1,4,47,4372,9,3
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
1,1,1,4,223,6615,10,1
